,Title,URL,Album,InAnAlbum,Lyrics
37,Boogieman,https://genius.com/Childish-gambino-boogieman-lyrics,"“Awaken, My Love!”",True,"With a gun in your hand
I'm the boogieman
I'm gonna come and get you
If you point a gun at my rising sun
Though we're not the one
But in the bounds of your mind
We have done the crime
Boogieman, you've got to help us, can you?
Boogieman, you've got to help us, can you?
With a gun in your hand
I'm the boogieman
I'm gonna come and get you
Every boy and girl all around the world
Knows my nigga's words
But if he's scared of me
How can we be free? Yeah
Boogieman, you've got to help us, can you?
Boogieman, you've got to help us, can you?"
41,Bronchitis,https://genius.com/Childish-gambino-bronchitis-lyrics,Royalty,True,"Fiji water and a box of old Raisinets
I got a real taste for dyin' but I ain't do it yet
I tried to watch The Artist with my girlfriend
But instead, I lost the battle with some Nyquil
Playing Double Dribble with my older cousin
Now I'm ballin' every day so dude that's gotta stand for something
But it doesn't change the subject
Man, I'm hustlin', sandals cuttin' up
My ankles, please and thank you
Demons hate you when you angel
Never been to prison, but I serve a sentence
Grind—grind, when you—
I'm sharin' experiments with Seventh Day Adventists
And on the seventh day, I'mma show y'all what the event is
Dollar signs, bottom line
Speak the truth and everybody gon' hate you
Unless it's funny
That's how I used to make money
I don't roll with the old, yeah they want something from me
Why the flow so dummy, why do hoes still love me?
I don't know, don't bug me
On patron or bubbly or power, old culture
Ain't nobody sober
My mama don't drink but she kill me over soda
Damn homie, man you famous like Kony
My cousin bang Camp man 
ATLienated myself about a month
Just enough to get, to get my rows in a duck
Just enough to make a faithful man wanna fuck
Girls be tweetin' me their pictures, man I gotta look
And most of 'em couldn't handle the panels in my comic's book
This rapper's book, this writer's book
They kinda shook, it's not a hook
They kinda shook, it's not a hook
There's an edge to the wind
Cutting into my skin
And the air's like an icicle
As the night starts to fall
Uh, no excuses or apologies
Ain’t no way in hell they ain’t gon' say that I ain't body this
I be killing every nigga breathing bronchitis's
Ain’t no way in hell they ain’t gon' say that I ain't body this
Let ‘em know
Uh, no excuses or apologies
Ain’t no way in hell they ain’t gon' say that I ain't body this
I be killing every nigga breathing bronchitis's
I be killing every nigga breathing bronchitis's
Let 'em know"
43,California,https://genius.com/Childish-gambino-california-lyrics,"“Awaken, My Love!”",True,"She want to move to California
She must've fucking lost her mind
She want to move to California
That's how they get you every time
She make a movie with her friends
Put it up in a minute
Everybody say it now
Ain't no loop at the minute
Everybody saying
""How, how you do it, you did it?""
I'ma show you what it done
But enough for a finish
Pay attention, you listen
You keep losing your mind
How you want to loop this shit
But looking like a Vine?
But they no pay for no privilege
Now she broke in Koreatown
In the condo you rented
Better get your percentage
In California, oh
She must've fucking lost her mind, yeah
He want to move to California
He want to hang with DC Fly
All the people all around and the follower people
I go watching a ""haha,"" make a girlfriend giggle
Make her feel so official, make it Serena Vista
Supernova, new residual, making money a little
Make the smoker illegal
Make the living illegal
Make the laughing illegal
Make it snap for a people
When you make a movie now
Know you making no difference
It's a tickle on the mind
'Fore me finish your sentence
So go pimp a like on Vine,
But don't pay for the privilege
Now you broke in Koreatown
In the condo you rented
Better get your percentage
Oh, you broke in Koreatown
In that condo you rented
Better get your percentage
In California
She must've fucking lost her mind, yeah
I want to move to California
I want to hang with DC Fly"
44,Candler Road,https://genius.com/Childish-gambino-candler-road-lyrics,STN MTN / Kauai,True,"First Half
I ain't lovin' these fake hoes, room smellin' like 8 Swishers
Room service like 2K, NBA, I'm ballin', nigga
All them niggas, fallin' like Autumn, nigga
Talkin' shit, I saw them niggas, now their daughter want a picture
Rough ain't it? Fuck famous
Niggas too real, got the most haters
Wrote a story so Stephen Curry: how it feel to be golden?
Why was I chosen?
Hanalei Bay with my bae, what can I say?
I did it, my timin' was perfect, I'm comin', they know it
Becomin' the last great American poet
The flow Lindsay Lohan
Tired nigga, retire nigga
My word is art like a hieroglyphic
What island is this?
Cabernet, I can smell her talk
She wanna swim but can barely walk
She 'fraid of sharks, she'd hate my lawyer
Atlanta, Georgia, got somethin' for yah
I'm doin' somethin', stay wit' it
I sport the Oakland A fitted
Cause it's moneyball and I'm throwin' funny
But all the kids'll go get it
God dammit I'm ill
I got one question for the haters, is your girl on the pill?
I'm playin' though, but like really, really?
Second Half
Oh man
Oh man, oh man, oh man
I got a hook for this, it's like
Ba-b-ba-b-ba-ba
B-ba-b-ba-b-ba-ba
Na-na-di-ma-ma-ma
I love you all the time
Somethin' like that
I'm the man forever
They can't let a nigga live cause the life is better
85 everyday, why'd I bring this sweater?
I fell asleep on the beach, tiny pink umbrella
Fell out of my drink, she yellin', ""What we doin' tonight?""
50k their first week, you ain't doin' it right
Young Bino best friends with the show promoters
Good year, my career is floatin', it's all me
Cause I stay real, the worst pain, niggas don't feel
Cause they ain't feel a nigga, tried to kill a nigga
But he still went stupid
Silver stones on her and the game so clueless
These niggas ain't us
Hopin' that I diss you back so I can make you famous
I'm just tired of haters
The AK goin' off, sound like cicadas
We the clique all day, man I'm so Decatur
Me and Fam backstage, yeah I know you hate us
But you gotta pay us
Let 'em speak at my peak in the game for a minute
But I don't know how
All these light skinned niggas came back in style
Ye lied to us, pretty girls at my concerts
Flow so cold so you know it was my verse
Stank attitude but I like the way she diddy bop
Puffin' white O's, body bang somethin' Nitty Scott
They want the old Bino so they try to rewind
The new Bino too ahead of his time
In a couple of years, they'll have to say I birthed a couple careers
Chances are I get your boy a couple of ears, you know it
Ba-b-ba-b-ba-ba
Duh-d-duh-duh-d-duh
Duh-duh-duh-duh-duh, duh-duh-duh
To love you all the time
I don't have words for this part
But I know it should sound like this
Duh-d-duh-duh-duh-duh
To love you all the time"
49,Childish Gambino @ The Atrium,https://genius.com/Childish-gambino-childish-gambino-at-the-atrium-lyrics,STN MTN / Kauai,True,"This Friday
It's Childish Gambino
At The Atrium
It's going down
He's back home
And he's ready
To stunt
Everybody
It's Childish Gambino
And all of ROYALTY
Plus he's bringing special guests
Every Atlanta athlete
Ever
(That's what I'm talking about
Homies over hoes, homies over hoes)
Also
Also
We've got that girl from season 2
Of The Bad Girls Club
(What did you say nigga?
Oh yeah!)
You can't miss it
Take it from Childish Gambino
Himself
Aye, what's up, this is Childish Gambino
I'll be at The Atrium
This Friday
Off of Memorial Drive
Um...yeah
What the fuck does that mean?
Um...yeah
What the fuck is he talking about?
This Friday at the Atrium
Everybody's babies mama gets in f-f-f-f-free
If you went to Stephenson High School
At any point
You get in free!
If you are on the Atlanta Twerk Team
You get in free!
Or if you know someone on the Atlanta Twerk Team
You get in free!
Or-or
Or if you can bring the Atlanta Twerk Team
You get in absolutely free!
It's Childish Gambino
Get there
This Friday night
And everyone please
Have a blessed Martin Luther King day"
53,Death By Numbers,https://genius.com/Childish-gambino-death-by-numbers-lyrics,Because the Internet,True,"Slide baby, I'm gonna let it go
No one has to know so let it...
Slide baby, I'm gonna let it go
No has to 
Slide baby... WOW"
54,​​Dial Up,https://genius.com/Childish-gambino-dial-up-lyrics,Because the Internet,True,
61,Dream / Southern Hospitality / Partna Dem,https://genius.com/Childish-gambino-dream-southern-hospitality-partna-dem-lyrics,STN MTN / Kauai,True,"I had a dream I ran Atlanta, and I was on every radio station
And 107.9 was 97.5 again
And they played me at Golden Glide on Friday
And they played me real loud on the street
We drive up Memorial Drive, up Wesley Chapel
I reopen 112, and Jazzy T's
I'd bring back Turner Field. I fire all the cops in Cobb county
Chick-Fil-A will be open on Sundays
I bring back LaFace Records, Freaknik, Kilo Ali, Lou
I get J.R. Crickets some Spelman girls with big booties
I reopen SciTrek, strippers will get Mother's Day off
And I'd have my own Gangsta Grillz mixtape
Hey, this is Steve Smith from American Dad
And this is Royalty
This what y'all been waiting for?
In Gambino we trust! 
Royalty is forever
DJ Drama is forever 
Y'all ready? 
Gambino! 
Get em!
I ain't no snitch, cops, I don't trust 'em
I ain't no bitch, all I do is run 'em
I ain't—I ain't no snitch, cops, I don't trust 'em
I ain't no bitch, all I do is run 'em
Nigga, I was stuntin', keep that shit a hundred
If it ain't about the money, then it's not up for discussion
If it ain't about—
After selling out the Georgia Dome 3 nights in a row
After selling 10 million copies of his newest album
Roscoe's Wetsuit in one week!
After successfully petitioning to recarve his own face into Stone Mountain 
He's still givin' you niggas a free mixtape?
Why, Gambino? Why young guy? Why so generous?
I ain't no snitch, cops I don't trust 'em
I ain't no bitch, all I do is run 'em 
Nigga, I was stuntin', keep that shit a hunnid
If it ain't about the money then it's not up for discussion
If it ain't about progress, ain't about success
Why this nigga suspect? You ain't seen sus' yet
I'ma fuck the game so hard like Tiffney
Niggas taking shots, I'm like ""Nigga, don't tempt me""
I seen what you make, yeah, them shows sold out
But you doing clubs and I'm doing like all out things
""Why the hell he rapping if he all out sings?""
Royalty the movement, we all out kings
For real, Bino on a mission
We are not friends, nigga, this is business
Girl, this my dream, ain't no split decisions
Watch me cut this bitch off, I'ma need some scissors
Mama in the kitchen, hot sauce on them chitlins
I was always spittin', just that no one else was listening
Got your girl and now we kissing, she attracted to my vision
Now she see what she was missin', now she act a little different
Telling you she need some distance
Yeah, come on over, we can talk about it
Now this nigga mad, yeah, he thought about it
But he don't really want it, semen on her stomach
That's a second coming; Jesus
Flow so genius, can't low-key this
Puffin' on a swisher like a ho smoke penis
They want me Uncle Remus, but I'm just flexin' on 'em
This on some old Atlanta shit. But I like it cause, it's not about what you know, but who you know. Know what I'm saying?
Royalty my partna dem, no one else my partna dem
Stay strapped with that arsenal
These niggas winnin', it's hard to tell
Move over, we about to take over
Slide up in them DMs, her nigga didn't even notice, I'm focused
Yeah, I'm the man of the hour
Play me on Power, play me on Hot
Nigga I'm hot, nigga don't stop
Flow so cold put a cherry on top
Haters so mad, he ain't even know why, probably all the autonomy
Fuck all your feelings, I'm proud of me
Head was so good it's psychology
God damn, I'm just being who I am
From that weird ass little kid to this ballin' ass grown man
Man this beat is going so HAM, flow been burr since Novem'
Chain been burr since Novem'
That means cold, I'm just sayin', we ain't playin'
If your man don't want to lick it, I volunteer as tribute
You niggas on them Hunger Games, I'm eating Os like onion rings
I kill them hoes so constantly, I ain't even gotta sugar coat it
See them titties, wanna motorboat it
I'm Dopaliscious like SpottieOttie
Y'all don't know me, run the world
Turnin' up like that little girl, like, ayy-ayy-ayy-turn up
Tell them niggas it's tax season
Atlanta Georgia, that's black Sweden
I'm such a martyr, die for the game
I'm such a MARTA I'm runnin' trains like whoo
Slow that shit, felt that shit
Let me hear it"
74,Fire Fly,https://genius.com/Childish-gambino-fire-fly-lyrics,Camp,True,"Now when they see us on the streets
All they wanna do is take pics
And I'm like, okay 
And when they hear us on the beat
All they wanna do is make hits
And I'm like, okay 
And if you're feelin' how I'm feelin'
How the world should be: perfectly
Fire like I’m third degree, and suddenly
Shawty, we got so high
Firefly
Skateboardin' down at Washington Square
Lookin' for quarters
Maybe afford a falafel for dinner, uh
I’m so broke man, scholarship apologin'
Facebook messages from college kids who hollerin'
Girls like, ""We love you, we go to LSU,""
""You gotta do a show so we can come and molest you!""
This rap stuff is magic
I used to get called ""Oreo"" and ""faggot""
I used to get more laughs when I got laughed at
""Oh, you got a mixtape? That's fantastic!""
But everybody thought it was jokes though
They half right, the joke is
I got flow so don't act like
You ain't sittin' there with your friends like, it can't be
I know Donald Glover, he weak man, he campy
I'm still knocked down, but I up the ante
Me and hip-hop, that black Sid and Nancy, let 'em know
Now when they see us on the streets
All they wanna do is take pics
And I'm like, okay 
And when they hear us on the beat
All they wanna do is make hits
And I'm like, okay 
And if you're feelin' how I'm feelin'
How the world should be: perfectly
Fire like I’m third degree, and suddenly
Shawty, we got so high
Firefly
It's hard to make Hov the footsteps you followin'
Especially when your niggas look like Carlton
The pretty girls usin' skin so soft
Only be likin' black dudes with their hats broke off
Nigga, you act too soft
Fuck you! I'm from the projects
My mom was just workin' to give me options
No live shows, cause I can't find sponsors
For the only black kid at a Sufjan concert
""Yeah, so, whatcha gonna do man?
You don't speak to the hood, man""
If I was given one chance I think I could, man
These black kids want somethin' new, I swear it
Somethin' they wanna say but couldn't cause they embarrassed
All I do is make the stuff I would've liked
Reference things I wanna watch, reference girls I wanna bite
Now I'm firefly like a burning kite
And you's a fake fuck like a fleshlight
Even dudes who like me straight lookin' at me crazy
Like, how the hell he drop a EP and meet JAY-Z?
Girls used to tell me I ain't cool enough
Now text me pics sayin', ""You could tear this up!""
I don't really like shades, big rims, or jewelry
But gettin' time of day from a model is new to me
Bein' me isn't as hard as it used to be
Now everyone sing the chorus man, you do it so beautifully
Now when they see us on the streets
All they wanna do is take pics
And I'm like, okay 
And when they hear us on the beat
All they wanna do is make hits
And I'm like, okay 
And if you're feelin' how I'm feelin'
How the world should be: perfectly
Fire like I’m third degree, and suddenly
Shawty, we got so high
Firefly
Now when they see us on the streets
All they wanna do is take pics
And I'm like, okay 
And when they hear us on the beat
All they wanna do is make hits
And I'm like, okay 
And if you're feelin' how I'm feelin'
How the world should be: perfectly
Fire like I’m third degree, and suddenly
Shawty, we got so high"
78,Freaks and Geeks,https://genius.com/Childish-gambino-freaks-and-geeks-lyrics,EP,True,"Alright, Gambino is a mastermind, fuck a bitch to pass the time
Mass appeal, orange rind, smoke your green, I'm spendin' mine
The beat is witches brew, but beware, this shit is potent
E.E. cummin' on her face, now that's poetry in motion
Yeah, Gambino make it work, I'm the boss, move somethin'
Yeah, this cool fuckin' suits me, swag two button
Yeah, these girls be actin' crazy when they're dancin': Black Swan
I ain't fuckin' at the club, put your clothes back on
Yeah, this beat is a disaster, 9/11 this track
Rappers wanna battle me, I have to mail their heads back
And my clique make that dinero, so it's time to meet the fuckers
I am runnin' this bitch, you are just a dog walker
Leavin' with your girl when we last seen each other
Yeah, you fuckin' with the baddest like we tag team Rihanna
Fly girl on her knees, she don't wanna come near me
Yeah, my dick is too big, there's a big bang theory
Got her picture in my iPhone, what do y'all think?
While y'all niggas masturbate, I'm in that Ariel Pink
If I am just a rapper, man, you could've fooled me
I'm the shit, when these dudes talk, they talkin' bull me, ah
Yeah, rah, rah, okay
Alright, I'm down with the black girls of every single culture
Filipino, Armenian girls on my sofa
Yeah, I like a white girl, sometimes we get together
Need a thick chick though
So it's black and yellow, black and yellow
Love is a trip, but fuckin' is a sport
Are there Asian girls here? Minority report
Put your team on the map, Blake Griffin on the court
Niggas bitin' off my tracks, need a knife and a fork
We the illest, need a nurse, here's the check, grab your purse
Unless we fuckin', then I'll pay for all the food on the Earth, man
I got some pussy that was insane
So insane, it's an enemy of Batman
I'm dominant, niggas call me faggot 'cause they closeted
I'm hot as shit, comin' out the backside of a rocket ship
It's monster shit, you dudes are the opposite of Loch Nesses
Respond to this, we can squash the beef right now like sausages
Chillin' with my n-words, say it like a white kid
Yes, your booty's big as hers, say that to my white bitch
So she don't get embarrassed, my dick is made of carrots
Bunnies wantin' to be fed it, I meant honeys, oh, forget it
I have worked all winter, I will not fail summer
In the back of a bush, like Gavin Rossdale's drummer
Yeah, my stinger's in her flower, I hope she let me pollinate
Workin' hard as shit, yeah, this beat is made from concentrate
Nigga, can't you tell that my sample of Adele
Was so hot, I got these hood niggas blowin' up my cell?
Swag out the ass, I'm the man, fuck chico
Took the G out your waffle, all you got left is your ego
Think about it for a second
Man, we eatin', where's your breakfast?
Man, you hungry, have this sandwich
Got my wallet, cheese, and lettuce
An elephant never forgets, so my dick remembers everything
Green inside your wallet is that pussy open sesame
Runnin' the game, fuck am I sayin'?
Runnin' the Earth, give me a month
Told all you niggas I'm in it to win it
'Cause havin' an Emmy just wasn't enough
You get sloppy drunk, I stay whiskey neat
My clique should be cancelled: Freaks and Geeks"
